user_id,timestamp,heart_rate,activity,heart_rate_variability,steps,calories,stress_level,anomaly
user_042,2023-01-03 22:30:00,81,1,50.3,159,42,3,0
user_042,2023-01-03 23:00:00,79,0,58.9,140,55,0,0
user_042,2023-01-03 23:30:00,67,0,45.3,101,32,2,0
user_042,2023-01-04 00:00:00,60,4,50.1,0,10,1,0
user_042,2023-01-04 00:30:00,61,4,54.6,47,10,2,0
user_042,2023-01-04 01:00:00,62,4,52.5,0,36,0,0
user_042,2023-01-04 01:30:00,54,4,42.8,0,56,3,0
user_042,2023-01-04 02:00:00,57,4,51.6,391,10,0,0
user_042,2023-01-04 02:30:00,54,4,46.1,0,56,2,0
user_042,2023-01-04 03:00:00,62,4,55.0,0,41,1,0
user_042,2023-01-04 03:30:00,64,4,59.5,155,32,1,0
user_042,2023-01-04 04:00:00,61,4,55.9,338,10,3,0
user_042,2023-01-04 04:30:00,56,4,48.6,0,10,0,0
user_042,2023-01-04 05:00:00,63,4,57.1,324,24,2,0
user_042,2023-01-04 05:30:00,59,4,57.7,0,10,3,0
user_042,2023-01-04 06:00:00,62,4,56.2,104,10,1,0
user_042,2023-01-04 06:30:00,58,4,53.5,0,13,0,0
user_042,2023-01-04 07:00:00,105,1,45.0,689,65,5,0
user_042,2023-01-04 07:30:00,105,1,49.5,524,95,3,0
user_042,2023-01-04 08:00:00,119,2,38.8,755,52,5,0
user_042,2023-01-04 08:30:00,104,1,47.2,739,68,3,0
user_042,2023-01-04 09:00:00,75,0,52.8,400,51,5,0
user_042,2023-01-04 09:30:00,87,1,51.2,641,69,4,0
user_042,2023-01-04 10:00:00,74,0,44.7,112,50,6,0
user_042,2023-01-04 10:30:00,84,1,51.7,98,39,6,0
user_042,2023-01-04 11:00:00,78,0,46.4,268,90,4,0
user_042,2023-01-04 11:30:00,68,0,49.6,251,88,4,0
user_042,2023-01-04 12:00:00,76,1,53.0,574,38,2,0
user_042,2023-01-04 12:30:00,72,0,48.3,466,63,2,0
user_042,2023-01-04 13:00:00,79,0,52.1,205,38,6,0
user_042,2023-01-04 13:30:00,76,0,57.1,0,47,5,0
user_042,2023-01-04 14:00:00,75,0,47.1,198,17,6,0
user_042,2023-01-04 14:30:00,67,0,46.2,220,38,7,0
user_042,2023-01-04 15:00:00,66,0,52.4,487,37,7,0
user_042,2023-01-04 15:30:00,85,1,54.7,340,56,7,0
user_042,2023-01-04 16:00:00,87,1,46.1,350,25,8,0
user_042,2023-01-04 16:30:00,69,0,50.6,0,23,8,0
user_042,2023-01-04 17:00:00,71,0,41.9,242,54,6,0
user_042,2023-01-04 17:30:00,72,0,54.0,184,59,6,0
user_042,2023-01-04 18:00:00,103,1,48.2,790,78,2,0
user_042,2023-01-04 18:30:00,102,1,39.8,592,76,4,0
user_042,2023-01-04 19:00:00,98,1,47.5,857,89,4,0
user_042,2023-01-04 19:30:00,107,1,42.4,898,83,3,0
user_042,2023-01-04 20:00:00,79,0,44.0,0,25,1,0
user_042,2023-01-04 20:30:00,70,0,51.8,0,15,1,0
user_042,2023-01-04 21:00:00,75,1,49.5,373,42,1,0
user_042,2023-01-04 21:30:00,77,0,53.2,0,47,3,0
user_042,2023-01-04 22:00:00,78,0,44.0,117,46,6,0
user_042,2023-01-04 22:30:00,71,0,51.5,161,44,0,0
user_042,2023-01-04 23:00:00,74,0,63.6,0,27,0,0
user_042,2023-01-04 23:30:00,72,0,48.4,93,30,2,0
user_042,2023-01-05 00:00:00,63,4,50.3,0,17,3,0
user_042,2023-01-05 00:30:00,60,4,45.5,0,24,0,0
user_042,2023-01-05 01:00:00,59,4,48.0,115,50,2,0
user_042,2023-01-05 01:30:00,58,4,54.2,0,25,0,0
user_042,2023-01-05 02:00:00,62,4,52.2,222,16,3,0
user_042,2023-01-05 02:30:00,59,4,50.8,0,16,2,0
user_042,2023-01-05 03:00:00,61,4,53.8,0,30,2,0
user_042,2023-01-05 03:30:00,59,4,53.1,253,27,3,0
user_042,2023-01-05 04:00:00,53,4,53.8,0,39,0,0
user_042,2023-01-05 04:30:00,57,4,47.6,0,10,2,0
user_042,2023-01-05 05:00:00,57,4,57.8,194,41,0,0
user_042,2023-01-05 05:30:00,60,4,48.8,106,10,1,0
user_042,2023-01-05 06:00:00,54,4,52.1,0,11,2,0
user_042,2023-01-05 06:30:00,58,4,46.3,81,10,2,0
user_042,2023-01-05 07:00:00,140,2,34.1,796,85,7,0
user_042,2023-01-05 07:30:00,137,3,41.0,0,84,0,0
user_042,2023-01-05 08:00:00,134,2,42.8,967,56,2,0
user_042,2023-01-05 08:30:00,129,2,42.0,375,48,4,0
user_042,2023-01-05 09:00:00,90,1,39.3,225,41,3,0
user_042,2023-01-05 09:30:00,89,1,54.4,298,77,7,0
user_042,2023-01-05 10:00:00,89,1,54.5,60,53,5,0
user_042,2023-01-05 10:30:00,72,0,54.2,0,69,6,0
user_042,2023-01-05 11:00:00,87,1,40.6,597,80,3,0
user_042,2023-01-05 11:30:00,89,1,39.9,180,31,5,0
user_042,2023-01-05 12:00:00,81,1,43.8,377,44,3,0
user_042,2023-01-05 12:30:00,79,1,41.2,465,77,5,0
user_042,2023-01-05 13:00:00,70,0,39.2,0,54,4,0
user_042,2023-01-05 13:30:00,73,0,38.7,336,59,8,0
user_042,2023-01-05 14:00:00,69,0,54.1,0,31,6,0
user_042,2023-01-05 14:30:00,73,0,51.3,0,60,4,0
user_042,2023-01-05 15:00:00,70,0,51.1,540,45,3,0
user_042,2023-01-05 15:30:00,71,0,44.2,291,69,2,0
user_042,2023-01-05 16:00:00,75,0,49.5,156,74,4,0
user_042,2023-01-05 16:30:00,82,1,44.8,303,33,9,0
user_042,2023-01-05 17:00:00,73,0,54.5,5,48,5,0
user_042,2023-01-05 17:30:00,69,0,45.9,83,53,6,0
user_042,2023-01-05 18:00:00,100,1,42.6,581,84,1,0
user_042,2023-01-05 18:30:00,120,2,39.4,347,101,6,0
user_042,2023-01-05 19:00:00,100,1,39.0,380,70,5,0
user_042,2023-01-05 19:30:00,126,2,37.4,1088,84,1,0
user_042,2023-01-05 20:00:00,77,0,43.5,87,45,4,0
user_042,2023-01-05 20:30:00,69,0,43.5,370,10,1,0
user_042,2023-01-05 21:00:00,78,0,47.4,64,17,3,0
user_042,2023-01-05 21:30:00,65,0,44.3,213,41,4,0
user_042,2023-01-05 22:00:00,73,0,45.0,0,58,0,0
user_042,2023-01-05 22:30:00,70,0,45.9,31,43,0,0
user_042,2023-01-05 23:00:00,76,0,50.1,31,58,2,0
user_042,2023-01-05 23:30:00,74,0,52.6,93,42,5,0
user_042,2023-01-06 00:00:00,63,4,53.5,228,10,0,0
user_042,2023-01-06 00:30:00,56,4,46.8,186,26,2,0
user_042,2023-01-06 01:00:00,61,4,52.8,2,27,3,0
user_042,2023-01-06 01:30:00,64,4,45.4,0,56,0,0
user_042,2023-01-06 02:00:00,59,4,48.0,0,41,1,0
user_042,2023-01-06 02:30:00,56,4,45.6,0,22,3,0
user_042,2023-01-06 03:00:00,59,4,61.5,0,31,1,0
user_042,2023-01-06 03:30:00,62,4,40.9,0,15,1,0
user_042,2023-01-06 04:00:00,61,4,56.4,0,37,0,0
user_042,2023-01-06 04:30:00,58,4,53.7,65,29,0,0
user_042,2023-01-06 05:00:00,53,4,58.8,0,10,0,0
user_042,2023-01-06 05:30:00,57,4,58.3,246,28,1,0
user_042,2023-01-06 06:00:00,61,4,52.9,141,34,1,0
user_042,2023-01-06 06:30:00,58,4,47.8,237,25,0,0
user_042,2023-01-06 07:00:00,158,3,36.6,327,77,5,0
user_042,2023-01-06 07:30:00,134,2,44.2,1170,137,2,0
user_042,2023-01-06 08:00:00,137,2,31.1,1008,95,3,0
user_042,2023-01-06 08:30:00,116,1,49.1,525,48,2,0
user_042,2023-01-06 09:00:00,64,0,40.6,0,38,5,0
user_042,2023-01-06 09:30:00,71,0,44.5,130,41,6,0
user_042,2023-01-06 10:00:00,67,0,59.2,0,42,4,0
user_042,2023-01-06 10:30:00,80,0,49.3,0,48,3,0
user_042,2023-01-06 11:00:00,68,0,43.6,13,41,5,0
user_042,2023-01-06 11:30:00,75,0,53.1,66,33,6,0
user_042,2023-01-06 12:00:00,73,0,51.3,112,61,4,0
user_042,2023-01-06 12:30:00,84,1,48.9,208,88,0,0
user_042,2023-01-06 13:00:00,75,0,48.8,22,61,5,0
user_042,2023-01-06 13:30:00,70,0,49.7,142,44,8,0
user_042,2023-01-06 14:00:00,69,0,54.4,156,27,4,0
user_042,2023-01-06 14:30:00,72,0,49.6,0,40,6,0
user_042,2023-01-06 15:00:00,73,0,47.1,0,48,5,0
user_042,2023-01-06 15:30:00,76,0,56.1,303,46,4,0
user_042,2023-01-06 16:00:00,71,0,50.7,81,58,2,0
user_042,2023-01-06 16:30:00,76,0,50.0,256,47,5,0
user_042,2023-01-06 17:00:00,78,0,46.2,125,57,5,0
user_042,2023-01-06 17:30:00,71,0,52.5,389,39,2,0
user_042,2023-01-06 18:00:00,83,0,49.2,64,65,1,0
user_042,2023-01-06 18:30:00,77,0,58.1,0,65,3,0
user_042,2023-01-06 19:00:00,144,3,41.3,192,79,2,0
user_042,2023-01-06 19:30:00,83,0,43.7,0,88,1,0
user_042,2023-01-06 20:00:00,70,0,54.3,0,26,2,0
user_042,2023-01-06 20:30:00,72,0,44.0,433,43,6,0
user_042,2023-01-06 21:00:00,76,0,53.9,0,32,3,0
user_042,2023-01-06 21:30:00,78,0,46.4,87,29,3,0
user_042,2023-01-06 22:00:00,77,1,52.9,13,25,1,0
user_042,2023-01-06 22:30:00,69,0,53.1,253,26,0,0
user_042,2023-01-06 23:00:00,73,0,57.9,199,79,1,0
user_042,2023-01-06 23:30:00,74,0,52.5,0,40,2,0
user_042,2023-01-07 00:00:00,61,4,46.6,0,56,0,0
user_042,2023-01-07 00:30:00,59,4,60.2,0,26,0,0
user_042,2023-01-07 01:00:00,54,4,53.1,209,10,0,0
user_042,2023-01-07 01:30:00,59,4,64.1,0,42,3,0
user_042,2023-01-07 02:00:00,59,4,52.9,0,17,0,0
user_042,2023-01-07 02:30:00,58,4,50.8,182,10,1,0
user_042,2023-01-07 03:00:00,58,4,48.5,0,25,0,0
user_042,2023-01-07 03:30:00,60,4,62.3,92,35,0,0
user_042,2023-01-07 04:00:00,61,4,46.2,387,42,0,0
user_042,2023-01-07 04:30:00,64,4,48.4,63,22,1,0
user_042,2023-01-07 05:00:00,61,4,45.9,199,28,4,0
user_042,2023-01-07 05:30:00,51,4,59.0,0,10,2,0
user_042,2023-01-07 06:00:00,57,4,49.1,0,10,1,0
user_042,2023-01-07 06:30:00,67,4,56.6,0,47,0,0
user_042,2023-01-07 07:00:00,138,2,35.3,896,91,2,0
user_042,2023-01-07 07:30:00,136,3,36.1,608,69,0,0
user_042,2023-01-07 08:00:00,105,1,41.9,927,54,5,0
user_042,2023-01-07 08:30:00,109,1,42.9,516,66,7,0
user_042,2023-01-07 09:00:00,73,0,44.5,461,40,8,0
user_042,2023-01-07 09:30:00,86,1,51.6,94,80,6,0
user_042,2023-01-07 10:00:00,78,0,51.3,455,27,3,0
user_042,2023-01-07 10:30:00,75,0,55.1,167,52,4,0
user_042,2023-01-07 11:00:00,72,0,50.6,414,72,4,0
user_042,2023-01-07 11:30:00,72,0,50.5,0,79,3,0
user_042,2023-01-07 12:00:00,75,0,61.3,313,92,3,0
user_042,2023-01-07 12:30:00,77,0,47.0,102,61,2,0
user_042,2023-01-07 13:00:00,73,0,51.6,212,60,7,0
user_042,2023-01-07 13:30:00,78,0,49.1,202,25,7,0
user_042,2023-01-07 14:00:00,74,0,51.1,452,81,6,0
user_042,2023-01-07 14:30:00,79,0,50.9,606,69,7,0
user_042,2023-01-07 15:00:00,74,0,42.5,682,38,8,0
user_042,2023-01-07 15:30:00,78,0,61.5,139,52,6,0
user_042,2023-01-07 16:00:00,91,1,42.0,141,50,4,0
user_042,2023-01-07 16:30:00,77,0,55.0,78,44,9,0
user_042,2023-01-07 17:00:00,72,0,49.2,76,47,3,0
user_042,2023-01-07 17:30:00,74,0,42.1,353,45,7,0
user_042,2023-01-07 18:00:00,113,1,44.5,516,85,4,0
user_042,2023-01-07 18:30:00,82,0,52.7,390,73,1,0
user_042,2023-01-07 19:00:00,149,3,40.1,196,67,7,0
user_042,2023-01-07 19:30:00,103,1,53.1,522,79,3,0
user_042,2023-01-07 20:00:00,64,0,51.0,127,52,4,0
user_042,2023-01-07 20:30:00,69,0,63.9,257,46,0,0
user_042,2023-01-07 21:00:00,72,0,45.9,550,58,2,0
user_042,2023-01-07 21:30:00,74,0,37.7,38,22,0,0
user_042,2023-01-07 22:00:00,75,1,48.6,289,65,2,0
user_042,2023-01-07 22:30:00,77,0,54.4,143,31,4,0
user_042,2023-01-07 23:00:00,66,0,60.6,226,55,0,0
user_042,2023-01-07 23:30:00,80,0,36.2,169,23,2,0
user_042,2023-01-08 00:00:00,55,4,47.8,147,26,0,0
user_042,2023-01-08 00:30:00,60,4,49.3,0,57,3,0
user_042,2023-01-08 01:00:00,59,4,53.3,0,10,4,0
user_042,2023-01-08 01:30:00,53,4,46.7,0,10,1,0
user_042,2023-01-08 02:00:00,56,4,53.2,485,28,4,0
user_042,2023-01-08 02:30:00,58,4,54.5,104,12,0,0
user_042,2023-01-08 03:00:00,58,4,54.8,85,40,0,0
user_042,2023-01-08 03:30:00,58,4,53.1,0,31,0,0
user_042,2023-01-08 04:00:00,58,4,47.1,0,32,0,0
user_042,2023-01-08 04:30:00,59,4,49.9,0,10,5,0
user_042,2023-01-08 05:00:00,53,4,48.0,0,10,2,0
user_042,2023-01-08 05:30:00,62,4,56.8,491,10,2,0
user_042,2023-01-08 06:00:00,60,4,44.5,66,25,4,0
user_042,2023-01-08 06:30:00,59,4,53.4,13,41,0,0
user_042,2023-01-08 07:00:00,108,1,48.2,537,99,5,0
user_042,2023-01-08 07:30:00,127,2,42.7,941,90,2,0
user_042,2023-01-08 08:00:00,159,3,37.8,12,86,3,0
user_042,2023-01-08 08:30:00,117,1,40.9,746,53,4,0
user_042,2023-01-08 09:00:00,91,1,56.4,281,28,6,0
user_042,2023-01-08 09:30:00,77,0,45.4,37,46,7,0
user_042,2023-01-08 10:00:00,67,0,46.9,289,55,6,0
user_042,2023-01-08 10:30:00,76,0,45.3,71,52,7,0
user_042,2023-01-08 11:00:00,65,0,49.9,284,45,4,0
user_042,2023-01-08 11:30:00,73,0,55.9,204,62,5,0
user_042,2023-01-08 12:00:00,74,0,49.9,188,116,0,0
user_042,2023-01-08 12:30:00,84,1,43.4,679,63,5,0
user_042,2023-01-08 13:00:00,78,0,47.1,160,55,9,0
user_042,2023-01-08 13:30:00,69,0,41.7,334,50,3,0
user_042,2023-01-08 14:00:00,78,0,51.3,0,63,4,0
user_042,2023-01-08 14:30:00,71,0,48.2,14,76,5,0
user_042,2023-01-08 15:00:00,73,0,57.6,71,45,10,0
user_042,2023-01-08 15:30:00,75,0,52.2,79,42,5,0
user_042,2023-01-08 16:00:00,76,0,51.7,0,63,6,0
user_042,2023-01-08 16:30:00,77,0,58.9,88,60,7,0
user_042,2023-01-08 17:00:00,83,1,50.3,688,58,8,0
user_042,2023-01-08 17:30:00,72,0,45.6,0,52,3,0
user_042,2023-01-08 18:00:00,106,1,47.4,547,66,3,0
user_042,2023-01-08 18:30:00,112,1,45.4,702,101,4,0
user_042,2023-01-08 19:00:00,83,0,43.0,80,81,3,0
user_042,2023-01-08 19:30:00,97,1,53.3,752,72,3,0
user_042,2023-01-08 20:00:00,81,1,49.9,0,73,4,0
user_042,2023-01-08 20:30:00,68,0,40.9,30,75,2,0
user_042,2023-01-08 21:00:00,74,0,49.1,202,61,1,0
user_042,2023-01-08 21:30:00,72,0,53.6,29,48,0,0
user_042,2023-01-08 22:00:00,71,0,56.4,117,32,2,0
user_042,2023-01-08 22:30:00,73,0,47.0,95,21,2,0
user_042,2023-01-08 23:00:00,70,0,43.6,0,71,2,0
user_042,2023-01-08 23:30:00,74,0,55.2,0,45,8,0
user_042,2023-01-09 00:00:00,57,4,54.8,43,10,2,0
user_042,2023-01-09 00:30:00,57,4,51.2,113,39,2,0
user_042,2023-01-09 01:00:00,61,4,51.3,0,40,0,0
user_042,2023-01-09 01:30:00,62,4,63.4,114,41,0,0
user_042,2023-01-09 02:00:00,58,4,45.6,428,31,1,0
user_042,2023-01-09 02:30:00,54,4,55.0,0,29,0,0
user_042,2023-01-09 03:00:00,59,4,55.9,0,41,0,0
user_042,2023-01-09 03:30:00,55,4,49.2,0,31,2,0
user_042,2023-01-09 04:00:00,58,4,59.3,148,37,0,0
user_042,2023-01-09 04:30:00,57,4,44.2,49,46,0,0
user_042,2023-01-09 05:00:00,56,4,61.4,0,26,1,0
user_042,2023-01-09 05:30:00,60,4,54.4,188,28,1,0
user_042,2023-01-09 06:00:00,57,4,55.0,0,24,0,0
user_042,2023-01-09 06:30:00,61,4,59.4,150,55,0,0
user_042,2023-01-09 07:00:00,125,2,39.1,747,47,3,0
user_042,2023-01-09 07:30:00,141,2,42.4,991,87,6,0
user_042,2023-01-09 08:00:00,126,2,40.4,828,57,0,0
user_042,2023-01-09 08:30:00,137,2,40.7,810,91,2,0
user_042,2023-01-09 09:00:00,72,0,55.4,171,60,4,0
user_042,2023-01-09 09:30:00,86,1,44.3,490,82,6,0
user_042,2023-01-09 10:00:00,93,1,42.2,139,15,3,0
user_042,2023-01-09 10:30:00,70,0,48.8,0,36,5,0
user_042,2023-01-09 11:00:00,74,0,48.0,232,10,2,0
user_042,2023-01-09 11:30:00,72,0,44.8,94,25,6,0
user_042,2023-01-09 12:00:00,77,0,48.4,363,65,2,0
user_042,2023-01-09 12:30:00,71,0,49.3,205,48,5,0
user_042,2023-01-09 13:00:00,82,1,45.3,0,86,6,0
user_042,2023-01-09 13:30:00,77,0,51.1,54,67,1,0
user_042,2023-01-09 14:00:00,91,1,51.8,253,67,6,0
user_042,2023-01-09 14:30:00,74,0,49.1,111,58,9,0
user_042,2023-01-09 15:00:00,78,0,47.3,0,38,4,0
user_042,2023-01-09 15:30:00,73,0,56.3,165,49,5,0
user_042,2023-01-09 16:00:00,72,0,47.1,257,79,4,0
user_042,2023-01-09 16:30:00,70,0,49.0,31,64,6,0
user_042,2023-01-09 17:00:00,94,1,53.2,285,38,2,0
user_042,2023-01-09 17:30:00,83,1,48.6,0,38,5,0
user_042,2023-01-09 18:00:00,75,0,42.5,266,51,5,0
user_042,2023-01-09 18:30:00,94,1,48.0,761,65,0,0
user_042,2023-01-09 19:00:00,102,1,36.0,660,64,4,0
user_042,2023-01-09 19:30:00,109,2,38.5,423,55,6,0
user_042,2023-01-09 20:00:00,83,1,55.1,243,87,2,0
user_042,2023-01-09 20:30:00,71,0,56.8,0,40,4,0
user_042,2023-01-09 21:00:00,75,0,56.8,0,81,4,0
user_042,2023-01-09 21:30:00,78,0,50.4,164,24,3,0
user_042,2023-01-09 22:00:00,75,0,50.7,45,13,2,0
user_042,2023-01-09 22:30:00,77,0,50.7,0,70,1,0
user_042,2023-01-09 23:00:00,72,0,52.0,110,50,4,0
user_042,2023-01-09 23:30:00,76,0,51.5,62,21,0,0
user_042,2023-01-10 00:00:00,54,4,42.1,54,10,0,0
user_042,2023-01-10 00:30:00,63,4,50.9,217,17,0,0
user_042,2023-01-10 01:00:00,57,4,52.6,0,10,3,0
user_042,2023-01-10 01:30:00,57,4,56.9,0,10,1,0
user_042,2023-01-10 02:00:00,56,4,60.9,9,21,1,0
user_042,2023-01-10 02:30:00,56,4,52.1,0,10,2,0
user_042,2023-01-10 03:00:00,58,4,48.5,0,30,0,0
user_042,2023-01-10 03:30:00,60,4,45.7,26,12,0,0
user_042,2023-01-10 04:00:00,58,4,37.6,306,13,3,0
user_042,2023-01-10 04:30:00,57,4,45.7,0,49,2,0
user_042,2023-01-10 05:00:00,60,4,45.3,89,37,5,0
user_042,2023-01-10 05:30:00,55,4,44.6,151,41,2,0
user_042,2023-01-10 06:00:00,61,4,58.8,0,44,3,0
user_042,2023-01-10 06:30:00,55,4,53.7,0,35,0,0
user_042,2023-01-10 07:00:00,107,1,44.0,906,56,5,0
user_042,2023-01-10 07:30:00,120,1,42.9,776,56,0,0
user_042,2023-01-10 08:00:00,105,1,44.3,781,70,4,0
user_042,2023-01-10 08:30:00,106,1,41.4,912,63,3,0
user_042,2023-01-10 09:00:00,91,1,52.1,143,79,5,0
user_042,2023-01-10 09:30:00,85,1,46.4,525,18,8,0
user_042,2023-01-10 10:00:00,71,0,56.5,211,49,9,0
user_042,2023-01-10 10:30:00,77,0,50.7,0,36,5,0
user_042,2023-01-10 11:00:00,92,1,47.7,615,33,4,0
user_042,2023-01-10 11:30:00,74,0,51.5,0,28,3,0
user_042,2023-01-10 12:00:00,90,1,55.2,430,51,4,0
user_042,2023-01-10 12:30:00,82,1,46.1,511,50,0,0
user_042,2023-01-10 13:00:00,76,0,51.1,0,49,9,0
user_042,2023-01-10 13:30:00,73,0,49.0,100,63,7,0
user_042,2023-01-10 14:00:00,88,1,48.1,604,71,5,0
user_042,2023-01-10 14:30:00,88,1,48.9,236,73,5,0
user_042,2023-01-10 15:00:00,70,0,48.0,230,49,8,0
user_042,2023-01-10 15:30:00,76,0,56.8,144,57,6,0
user_042,2023-01-10 16:00:00,73,0,52.4,375,68,7,0
user_042,2023-01-10 16:30:00,72,0,50.4,58,101,5,0
user_042,2023-01-10 17:00:00,79,0,57.9,381,55,5,0
user_042,2023-01-10 17:30:00,74,0,46.8,118,51,6,0
user_042,2023-01-10 18:00:00,96,1,47.6,966,56,1,0
user_042,2023-01-10 18:30:00,133,3,37.1,0,52,0,0
user_042,2023-01-10 19:00:00,96,1,50.3,502,59,4,0
user_042,2023-01-10 19:30:00,156,3,43.5,16,46,4,0
user_042,2023-01-10 20:00:00,69,0,50.1,0,40,4,0
user_042,2023-01-10 20:30:00,75,0,49.7,182,37,0,0
user_042,2023-01-10 21:00:00,82,1,47.6,528,51,4,0
user_042,2023-01-10 21:30:00,79,0,44.7,0,72,4,0
user_042,2023-01-10 22:00:00,68,0,44.0,45,37,0,0
user_042,2023-01-10 22:30:00,73,0,46.0,0,23,1,0
user_042,2023-01-10 23:00:00,75,0,41.4,361,43,5,0
user_042,2023-01-10 23:30:00,72,0,51.7,0,33,2,0
user_043,2023-01-01 00:00:00,59,4,63.7,0,18,2,0
user_043,2023-01-01 00:30:00,58,4,76.7,0,40,0,0
user_043,2023-01-01 01:00:00,60,4,71.1,0,12,4,0
user_043,2023-01-01 01:30:00,60,4,82.1,266,44,1,0
user_043,2023-01-01 02:00:00,61,4,69.8,0,24,0,0
user_043,2023-01-01 02:30:00,61,4,76.4,23,10,3,0
user_043,2023-01-01 03:00:00,60,4,74.0,153,19,3,0
user_043,2023-01-01 03:30:00,60,4,62.9,0,10,0,0
user_043,2023-01-01 04:00:00,54,4,71.4,93,21,0,0
user_043,2023-01-01 04:30:00,66,4,59.7,0,62,2,0
user_043,2023-01-01 05:00:00,58,4,75.6,0,40,0,0
user_043,2023-01-01 05:30:00,65,4,82.5,0,36,2,0
user_043,2023-01-01 06:00:00,57,4,70.2,20,38,0,0
user_043,2023-01-01 06:30:00,60,4,71.5,226,14,2,0
user_043,2023-01-01 07:00:00,130,2,53.3,1000,89,5,0
user_043,2023-01-01 07:30:00,109,1,58.1,562,56,3,0
user_043,2023-01-01 08:00:00,129,2,50.9,831,48,0,0
user_043,2023-01-01 08:30:00,140,2,51.2,1128,61,6,0
user_043,2023-01-01 09:00:00,77,0,69.8,0,36,7,0
user_043,2023-01-01 09:30:00,73,0,57.1,322,22,8,0
user_043,2023-01-01 10:00:00,74,0,58.3,171,43,6,0
user_043,2023-01-01 10:30:00,87,1,63.7,458,37,5,0
user_043,2023-01-01 11:00:00,74,0,69.3,329,56,3,0
user_043,2023-01-01 11:30:00,97,1,68.4,306,57,5,0
user_043,2023-01-01 12:00:00,74,0,66.5,0,51,2,0
user_043,2023-01-01 12:30:00,81,1,70.7,221,68,1,0
user_043,2023-01-01 13:00:00,75,0,60.9,0,76,6,0
user_043,2023-01-01 13:30:00,74,0,72.2,0,10,5,0
user_043,2023-01-01 14:00:00,78,0,58.4,200,100,3,0
user_043,2023-01-01 14:30:00,77,0,67.6,155,56,7,0
user_043,2023-01-01 15:00:00,71,0,80.2,174,31,7,0
user_043,2023-01-01 15:30:00,73,0,66.8,302,83,5,0
user_043,2023-01-01 16:00:00,93,1,61.4,308,35,8,0
user_043,2023-01-01 16:30:00,87,1,57.9,366,16,6,0
user_043,2023-01-01 17:00:00,96,1,66.9,17,27,5,0
user_043,2023-01-01 17:30:00,75,0,73.0,88,71,6,0
user_043,2023-01-01 18:00:00,104,1,66.7,849,83,4,0
user_043,2023-01-01 18:30:00,96,1,60.3,320,59,3,0
user_043,2023-01-01 19:00:00,87,0,65.6,0,65,1,0
user_043,2023-01-01 19:30:00,107,1,67.4,404,99,0,0
user_043,2023-01-01 20:00:00,69,0,64.6,159,30,2,0
user_043,2023-01-01 20:30:00,73,0,64.9,431,25,3,0
user_043,2023-01-01 21:00:00,78,1,76.7,516,40,3,0
user_043,2023-01-01 21:30:00,63,0,54.9,0,36,3,0
user_043,2023-01-01 22:00:00,66,0,57.6,0,62,1,0
user_043,2023-01-01 22:30:00,78,0,65.7,0,60,0,0
user_043,2023-01-01 23:00:00,68,0,55.2,124,49,1,0
user_043,2023-01-01 23:30:00,75,0,67.8,0,59,4,0
user_043,2023-01-02 00:00:00,57,4,64.6,86,32,3,0
user_043,2023-01-02 00:30:00,60,4,67.3,327,42,0,0
user_043,2023-01-02 01:00:00,58,4,60.7,0,15,1,0
user_043,2023-01-02 01:30:00,63,4,66.2,0,40,2,0
user_043,2023-01-02 02:00:00,50,4,71.9,0,18,1,0
user_043,2023-01-02 02:30:00,63,4,67.8,18,50,1,0
user_043,2023-01-02 03:00:00,61,4,69.6,0,15,1,0
user_043,2023-01-02 03:30:00,57,4,72.5,0,10,0,0
user_043,2023-01-02 04:00:00,59,4,54.8,0,39,1,0
user_043,2023-01-02 04:30:00,60,4,73.0,102,10,2,0
user_043,2023-01-02 05:00:00,59,4,76.1,125,47,2,0
user_043,2023-01-02 05:30:00,58,4,66.6,137,30,0,0
user_043,2023-01-02 06:00:00,57,4,75.7,0,43,2,0
user_043,2023-01-02 06:30:00,63,4,67.6,0,28,2,0
user_043,2023-01-02 07:00:00,131,2,65.4,943,52,2,0
user_043,2023-01-02 07:30:00,127,2,56.4,595,98,3,0
user_043,2023-01-02 08:00:00,107,1,51.1,921,42,6,0
user_043,2023-01-02 08:30:00,111,1,73.8,826,92,3,0
user_043,2023-01-02 09:00:00,76,0,68.5,106,26,5,0
user_043,2023-01-02 09:30:00,70,0,64.8,138,74,9,0
user_043,2023-01-02 10:00:00,89,1,76.9,550,10,7,0
user_043,2023-01-02 10:30:00,77,0,77.3,241,10,8,0
user_043,2023-01-02 11:00:00,87,1,52.3,372,51,7,0
user_043,2023-01-02 11:30:00,81,0,58.4,156,41,3,0
user_043,2023-01-02 12:00:00,71,0,69.9,126,36,5,0
user_043,2023-01-02 12:30:00,77,0,56.6,386,79,3,0
user_043,2023-01-02 13:00:00,76,0,59.3,85,41,7,0
user_043,2023-01-02 13:30:00,71,0,62.7,425,43,6,0
user_043,2023-01-02 14:00:00,81,0,64.7,522,18,6,0
user_043,2023-01-02 14:30:00,70,0,54.4,288,90,9,0
user_043,2023-01-02 15:00:00,92,1,64.1,267,83,7,0
user_043,2023-01-02 15:30:00,86,1,70.1,450,58,7,0
user_043,2023-01-02 16:00:00,75,0,75.7,0,41,7,0
user_043,2023-01-02 16:30:00,74,0,66.5,238,96,7,0
user_043,2023-01-02 17:00:00,74,0,65.4,0,73,1,0
