Timestamp,ID,Day,Description,Duration,DurationAsString,Segments
07/01/2023 16:00:03,MDiwhsdS1g,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:03,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:04,7w42CTQvNT,20230106-17:59:59,Walking,2340000,00:39:00,4
07/01/2023 16:00:04,MDiwhsdS1g,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:04,7w42CTQvNT,20230106-17:59:59,Other (unclassified fitness activity),4740000,01:19:00,2
07/01/2023 16:00:04,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:04,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:04,MDiwhsdS1g,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:04,7w42CTQvNT,20230105-17:59:59,Unknown (unable to detect activity),80519000,22:21:59,11
07/01/2023 16:00:05,7w42CTQvNT,20230105-17:59:59,Walking,3360000,00:56:00,8
07/01/2023 16:00:05,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:05,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:05,mgLBUJmhdJ,20230106-17:59:59,Unknown (unable to detect activity),82725647,22:58:45,11
07/01/2023 16:00:05,7w42CTQvNT,20230105-17:59:59,Other (unclassified fitness activity),2520000,00:42:00,2
07/01/2023 16:00:05,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:06,mgLBUJmhdJ,20230106-17:59:59,Walking,3673350,01:01:13,14
07/01/2023 16:00:06,mgLBUJmhdJ,20230105-17:59:59,Unknown (unable to detect activity),80850076,22:27:30,8
07/01/2023 16:00:06,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:06,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:06,mgLBUJmhdJ,20230105-17:59:59,Walking,435255,00:07:15,4
07/01/2023 16:00:06,mgLBUJmhdJ,20230104-17:59:59,Unknown (unable to detect activity),82842583,23:00:42,7
07/01/2023 16:00:06,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:07,mgLBUJmhdJ,20230105-17:59:59,In vehicle,5113669,01:25:13,4
07/01/2023 16:00:07,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:07,mgLBUJmhdJ,20230104-17:59:59,Walking,2694394,00:44:54,7
07/01/2023 16:00:07,mgLBUJmhdJ,20230105-17:59:59,Unknown (unable to detect activity),80850076,22:27:30,8
07/01/2023 16:00:07,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:07,mgLBUJmhdJ,20230104-17:59:59,In vehicle,862021,00:14:22,1
07/01/2023 16:00:07,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:07,mgLBUJmhdJ,20230105-17:59:59,Walking,435255,00:07:15,4
07/01/2023 16:00:08,mgLBUJmhdJ,20230106-17:59:59,Unknown (unable to detect activity),82725647,22:58:45,11
07/01/2023 16:00:08,mgLBUJmhdJ,20230105-17:59:59,In vehicle,5113669,01:25:13,4
07/01/2023 16:00:08,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:08,mgLBUJmhdJ,20230106-17:59:59,Walking,3673350,01:01:13,14
07/01/2023 16:00:08,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:08,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:08,mgLBUJmhdJ,20230104-17:59:59,Unknown (unable to detect activity),82842583,23:00:42,7
07/01/2023 16:00:08,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:09,mgLBUJmhdJ,20230104-17:59:59,Walking,2694394,00:44:54,7
07/01/2023 16:00:09,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:09,mgLBUJmhdJ,20230105-17:59:59,Unknown (unable to detect activity),80850076,22:27:30,8
07/01/2023 16:00:09,mgLBUJmhdJ,20230104-17:59:59,In vehicle,862021,00:14:22,1
07/01/2023 16:00:09,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:09,mgLBUJmhdJ,20230105-17:59:59,Walking,435255,00:07:15,4
07/01/2023 16:00:09,mgLBUJmhdJ,20230106-17:59:59,Unknown (unable to detect activity),82725647,22:58:45,11
07/01/2023 16:00:09,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:10,mgLBUJmhdJ,20230105-17:59:59,In vehicle,5113669,01:25:13,4
07/01/2023 16:00:10,mgLBUJmhdJ,20230106-17:59:59,Walking,3673350,01:01:13,14
07/01/2023 16:00:10,mgLBUJmhdJ,20230104-17:59:59,Unknown (unable to detect activity),82842583,23:00:42,7
07/01/2023 16:00:10,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:10,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:10,mgLBUJmhdJ,20230104-17:59:59,Walking,2694394,00:44:54,7
07/01/2023 16:00:10,mgLBUJmhdJ,20230105-17:59:59,Unknown (unable to detect activity),80850076,22:27:30,8
07/01/2023 16:00:10,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:11,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:11,mgLBUJmhdJ,20230104-17:59:59,In vehicle,862021,00:14:22,1
07/01/2023 16:00:11,mgLBUJmhdJ,20230105-17:59:59,Walking,435255,00:07:15,4
07/01/2023 16:00:11,teste,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:11,mgLBUJmhdJ,20230106-17:59:59,Unknown (unable to detect activity),82725647,22:58:45,11
07/01/2023 16:00:11,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:11,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:11,mgLBUJmhdJ,20230106-17:59:59,Walking,3673350,01:01:13,14
07/01/2023 16:00:11,mgLBUJmhdJ,20230105-17:59:59,In vehicle,5113669,01:25:13,4
07/01/2023 16:00:11,mgLBUJmhdJ,20230105-17:59:59,Unknown (unable to detect activity),80850076,22:27:30,8
07/01/2023 16:00:11,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:12,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:12,mgLBUJmhdJ,20230105-17:59:59,Walking,435255,00:07:15,4
07/01/2023 16:00:12,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:12,mgLBUJmhdJ,20230104-17:59:59,Unknown (unable to detect activity),82842583,23:00:42,7
07/01/2023 16:00:12,mgLBUJmhdJ,20230105-17:59:59,In vehicle,5113669,01:25:13,4
07/01/2023 16:00:12,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:12,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:12,mgLBUJmhdJ,20230104-17:59:59,Walking,2694394,00:44:54,7
07/01/2023 16:00:13,mgLBUJmhdJ,20230106-17:59:59,Unknown (unable to detect activity),82725647,22:58:45,11
07/01/2023 16:00:13,mgLBUJmhdJ,20230104-17:59:59,In vehicle,862021,00:14:22,1
07/01/2023 16:00:13,mgLBUJmhdJ,20230106-17:59:59,Walking,3673350,01:01:13,14
07/01/2023 16:00:13,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:13,cPJaUqEFFH,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:14,cPJaUqEFFH,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:14,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:14,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:15,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:15,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:16,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:16,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:17,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:18,aQuPu326Kj,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:18,aQuPu326Kj,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:18,aQuPu326Kj,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:19,9kMsKR3CmC,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:19,9kMsKR3CmC,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:22,2XgOFdSrM0,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:23,2XgOFdSrM0,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:23,2XgOFdSrM0,20230104-17:59:59,Unknown (unable to detect activity),85619000,23:46:59,3
07/01/2023 16:00:24,2XgOFdSrM0,20230104-17:59:59,Walking,780000,00:13:00,2
07/01/2023 16:00:33,D39iyp2dlm,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:33,D39iyp2dlm,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:00:59,sXNUnyeXqQ,20230106-17:59:59,Unknown (unable to detect activity),81067509,22:31:07,14
07/01/2023 16:00:59,sXNUnyeXqQ,20230106-17:59:59,Walking,1788126,00:29:48,16
07/01/2023 16:01:00,sXNUnyeXqQ,20230104-17:59:59,Biking,2250284,00:37:30,2
07/01/2023 16:01:00,sXNUnyeXqQ,20230106-17:59:59,Biking,1930496,00:32:10,1
07/01/2023 16:01:00,sXNUnyeXqQ,20230106-17:59:59,In vehicle,1612866,00:26:52,1
07/01/2023 16:01:00,sXNUnyeXqQ,20230104-17:59:59,Unknown (unable to detect activity),81861903,22:44:21,13
07/01/2023 16:01:00,sXNUnyeXqQ,20230104-17:59:59,Walking,2286812,00:38:06,13
07/01/2023 16:04:29,MQuJSTvjwm,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:04:29,MQuJSTvjwm,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:04:30,MQuJSTvjwm,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:05:15,pjtTEh7bxf,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:06:27,CBMAppy7mO,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:06:28,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:06:32,tbWa6eGnUx,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:06:33,tbWa6eGnUx,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 16:12:38,JhQURWQy5Y,20230105-17:59:59,Unknown (unable to detect activity),81146474,22:32:26,11
07/01/2023 16:12:38,JhQURWQy5Y,20230105-17:59:59,Walking,770250,00:12:50,7
07/01/2023 16:12:39,JhQURWQy5Y,20230105-17:59:59,Biking,634653,00:10:34,1
07/01/2023 16:12:39,JhQURWQy5Y,20230105-17:59:59,In vehicle,3847623,01:04:07,3
07/01/2023 16:12:39,JhQURWQy5Y,20230106-17:59:59,Unknown (unable to detect activity),84700618,23:31:40,8
07/01/2023 16:12:39,JhQURWQy5Y,20230106-17:59:59,Walking,992915,00:16:32,8
07/01/2023 16:12:40,JhQURWQy5Y,20230106-17:59:59,Biking,705465,00:11:45,1
07/01/2023 19:02:12,tbWa6eGnUx,20230107-19:01:22,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:02:56,FCSgIQr634,20230107-19:03:02,Unknown (unable to detect activity),81599000,22:39:59,6
07/01/2023 19:02:56,FCSgIQr634,20230107-19:03:02,Walking,2940000,00:49:00,4
07/01/2023 19:02:56,FCSgIQr634,20230107-19:03:02,Other (unclassified fitness activity),1860000,00:31:00,2
07/01/2023 19:03:29,p2Pz4vSJhH,20230107-19:03:29,Unknown (unable to detect activity),80759000,22:25:59,4
07/01/2023 19:03:29,p2Pz4vSJhH,20230107-19:03:29,Other (unclassified fitness activity),5280000,01:28:00,2
07/01/2023 19:03:30,p2Pz4vSJhH,20230107-19:03:29,Walking,360000,00:06:00,1
07/01/2023 19:04:03,mgLBUJmhdJ,20230107-19:04:01,Walking,4235355,01:10:35,12
07/01/2023 19:04:03,mgLBUJmhdJ,20230107-19:04:01,Unknown (unable to detect activity),82163643,22:49:23,9
07/01/2023 19:04:24,9kMsKR3CmC,20230107-19:04:21,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:04:36,lRviVIAHWk,20230107-19:04:05,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:05:01,9kMsKR3CmC,20230107-19:04:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:05:28,pjtTEh7bxf,20230107-19:05:34,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:06:09,nfW9KrEKe7,20230107-19:06:08,Other (unclassified fitness activity),5580000,01:33:00,5
07/01/2023 19:06:10,nfW9KrEKe7,20230107-19:06:08,Unknown (unable to detect activity),76019000,21:06:59,10
07/01/2023 19:06:10,nfW9KrEKe7,20230107-19:06:08,Walking,4800000,01:20:00,5
07/01/2023 19:06:33,MQuJSTvjwm,20230107-19:05:03,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:07:32,cPJaUqEFFH,20230107-19:07:30,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:07:33,eJDbYeq7uh,20230107-19:07:34,Unknown (unable to detect activity),83819000,23:16:59,4
07/01/2023 19:07:33,eJDbYeq7uh,20230107-19:07:34,Walking,720000,00:12:00,1
07/01/2023 19:07:34,eJDbYeq7uh,20230107-19:07:34,Other (unclassified fitness activity),1860000,00:31:00,2
07/01/2023 19:07:54,pjtTEh7bxf,20230107-19:07:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:08:10,MDiwhsdS1g,20230107-19:08:10,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:08:54,pjtTEh7bxf,20230107-19:08:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:09:38,aQuPu326Kj,20230107-19:09:36,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:09:44,JhQURWQy5Y,20230107-19:10:08,Walking,1179372,00:19:39,13
07/01/2023 19:09:45,JhQURWQy5Y,20230107-19:10:08,Unknown (unable to detect activity),68969364,19:09:29,16
07/01/2023 19:09:45,JhQURWQy5Y,20230107-19:10:08,In vehicle,16250261,04:30:50,6
07/01/2023 19:09:49,tbWa6eGnUx,20230107-19:09:00,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:09:55,teste,20230107-19:09:54,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:10:32,CBMAppy7mO,20230107-19:10:38,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:11:26,p2Pz4vSJhH,20230107-19:11:25,Unknown (unable to detect activity),80759000,22:25:59,4
07/01/2023 19:11:26,p2Pz4vSJhH,20230107-19:11:25,Other (unclassified fitness activity),5280000,01:28:00,2
07/01/2023 19:11:26,p2Pz4vSJhH,20230107-19:11:25,Walking,360000,00:06:00,1
07/01/2023 19:14:59,7w42CTQvNT,20230107-19:14:58,Unknown (unable to detect activity),76379000,21:12:59,13
07/01/2023 19:15:00,7w42CTQvNT,20230107-19:14:58,Other (unclassified fitness activity),4380000,01:13:00,4
07/01/2023 19:15:00,7w42CTQvNT,20230107-19:14:58,Walking,5640000,01:34:00,8
07/01/2023 19:16:28,MQuJSTvjwm,20230107-19:14:58,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:18:53,D39iyp2dlm,20230107-19:18:29,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2023 19:24:38,2XgOFdSrM0,20230107-19:24:29,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 15:08:04,HufZzocYQR,20230108-19:08:03,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 15:09:00,HufZzocYQR,20230108-19:08:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 15:59:40,JhQURWQy5Y,20230105-17:59:59,Unknown (unable to detect activity),81146474,22:32:26,11
08/01/2023 15:59:40,JhQURWQy5Y,20230105-17:59:59,Walking,770250,00:12:50,7
08/01/2023 15:59:41,JhQURWQy5Y,20230105-17:59:59,Biking,634653,00:10:34,1
08/01/2023 15:59:41,JhQURWQy5Y,20230105-17:59:59,In vehicle,3847623,01:04:07,3
08/01/2023 15:59:42,JhQURWQy5Y,20230107-17:59:59,Walking,1179372,00:19:39,13
08/01/2023 15:59:42,JhQURWQy5Y,20230107-17:59:59,Unknown (unable to detect activity),68969364,19:09:29,16
08/01/2023 15:59:43,JhQURWQy5Y,20230107-17:59:59,In vehicle,16250261,04:30:50,6
08/01/2023 16:00:06,9kMsKR3CmC,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:06,MDiwhsdS1g,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:07,MDiwhsdS1g,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:07,9kMsKR3CmC,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:07,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:16,teste,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:17,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:17,2XgOFdSrM0,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:17,2XgOFdSrM0,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:18,2XgOFdSrM0,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:18,2XgOFdSrM0,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:19,2XgOFdSrM0,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:19,2XgOFdSrM0,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:36,lRviVIAHWk,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:37,lRviVIAHWk,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:37,lRviVIAHWk,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:38,lRviVIAHWk,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:45,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:45,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:00:51,cPJaUqEFFH,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:03:07,MQuJSTvjwm,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:03:08,MQuJSTvjwm,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:03:08,MQuJSTvjwm,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:03:09,MQuJSTvjwm,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:30:07,pjtTEh7bxf,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:30:08,pjtTEh7bxf,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:30:16,mgLBUJmhdJ,20230107-17:59:59,Walking,4235355,01:10:35,12
08/01/2023 16:30:17,mgLBUJmhdJ,20230107-17:59:59,Unknown (unable to detect activity),82163643,22:49:23,9
08/01/2023 16:42:03,D39iyp2dlm,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:42:03,D39iyp2dlm,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:56:15,tbWa6eGnUx,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:56:16,tbWa6eGnUx,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 16:56:16,tbWa6eGnUx,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 17:24:30,aQuPu326Kj,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 17:26:51,E6EqLB4DOP,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 17:26:52,E6EqLB4DOP,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 17:26:52,E6EqLB4DOP,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 18:40:58,E6EqLB4DOP,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 18:40:58,E6EqLB4DOP,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:00:16,FCSgIQr634,20230108-19:00:22,Unknown (unable to detect activity),84659000,23:30:59,3
08/01/2023 19:00:16,FCSgIQr634,20230108-19:00:22,Other (unclassified fitness activity),1320000,00:22:00,1
08/01/2023 19:00:16,FCSgIQr634,20230108-19:00:22,Walking,420000,00:07:00,1
08/01/2023 19:01:11,aQuPu326Kj,20230108-19:01:10,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:02:41,JhQURWQy5Y,20230108-19:03:08,Unknown (unable to detect activity),86338641,23:58:58,2
08/01/2023 19:02:42,JhQURWQy5Y,20230108-19:03:08,Walking,60359,00:01:00,1
08/01/2023 19:03:26,CBMAppy7mO,20230108-19:03:25,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:03:46,mgLBUJmhdJ,20230108-19:03:45,Unknown (unable to detect activity),82236707,22:50:36,12
08/01/2023 19:03:47,mgLBUJmhdJ,20230108-19:03:45,Walking,989193,00:16:29,10
08/01/2023 19:03:47,mgLBUJmhdJ,20230108-19:03:45,In vehicle,3173098,00:52:53,4
08/01/2023 19:04:24,2XgOFdSrM0,20230108-19:04:21,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:05:44,MDiwhsdS1g,20230108-19:05:45,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:05:48,lRviVIAHWk,20230108-19:05:15,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:06:42,9kMsKR3CmC,20230108-19:06:39,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:06:59,p2Pz4vSJhH,20230108-19:06:59,Unknown (unable to detect activity),83099000,23:04:59,7
08/01/2023 19:06:59,p2Pz4vSJhH,20230108-19:06:59,Walking,2160000,00:36:00,5
08/01/2023 19:06:59,p2Pz4vSJhH,20230108-19:06:59,Other (unclassified fitness activity),1140000,00:19:00,1
08/01/2023 19:07:01,9kMsKR3CmC,20230108-19:06:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:07:14,JhQURWQy5Y,20230108-19:07:40,Unknown (unable to detect activity),86338641,23:58:58,2
08/01/2023 19:07:14,JhQURWQy5Y,20230108-19:07:40,Walking,60359,00:01:00,1
08/01/2023 19:07:56,mgLBUJmhdJ,20230108-19:07:55,Unknown (unable to detect activity),82236707,22:50:36,12
08/01/2023 19:07:56,mgLBUJmhdJ,20230108-19:07:55,Walking,989193,00:16:29,10
08/01/2023 19:07:57,mgLBUJmhdJ,20230108-19:07:55,In vehicle,3173098,00:52:53,4
08/01/2023 19:08:07,teste,20230108-19:08:06,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:08:18,mgLBUJmhdJ,20230108-19:08:17,Unknown (unable to detect activity),82236707,22:50:36,12
08/01/2023 19:08:18,mgLBUJmhdJ,20230108-19:08:17,Walking,989193,00:16:29,10
08/01/2023 19:08:19,mgLBUJmhdJ,20230108-19:08:17,In vehicle,3173098,00:52:53,4
08/01/2023 19:08:21,MQuJSTvjwm,20230108-19:06:51,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:08:30,MQuJSTvjwm,20230108-19:06:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:08:59,p2Pz4vSJhH,20230108-19:09:00,Unknown (unable to detect activity),83099000,23:04:59,7
08/01/2023 19:09:00,p2Pz4vSJhH,20230108-19:09:00,Walking,2160000,00:36:00,5
08/01/2023 19:09:00,p2Pz4vSJhH,20230108-19:09:00,Other (unclassified fitness activity),1140000,00:19:00,1
08/01/2023 19:10:01,tbWa6eGnUx,20230108-19:09:48,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:10:32,nfW9KrEKe7,20230108-19:10:30,Unknown (unable to detect activity),81899000,22:44:59,6
08/01/2023 19:10:32,nfW9KrEKe7,20230108-19:10:30,Other (unclassified fitness activity),3900000,01:05:00,3
08/01/2023 19:10:32,nfW9KrEKe7,20230108-19:10:30,Walking,600000,00:10:00,2
08/01/2023 19:18:23,7w42CTQvNT,20230108-19:18:21,Unknown (unable to detect activity),82079000,22:47:59,8
08/01/2023 19:18:23,7w42CTQvNT,20230108-19:18:21,Walking,2460000,00:41:00,5
08/01/2023 19:18:24,7w42CTQvNT,20230108-19:18:21,Other (unclassified fitness activity),1860000,00:31:00,2
08/01/2023 19:19:56,FCSgIQr634,20230108-19:20:02,Unknown (unable to detect activity),84659000,23:30:59,3
